id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,offenseTimeouts,defenseTimeouts,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,wallclock,ppa
401756853102999402,4017568539,401756853,9,5,Iowa State,Big 12,24,South Dakota,Iowa State,South Dakota,MVFC,7,2,"{'seconds': 5, 'minutes': 0}",-7.0,0.0,55,45,1,10,0,False,Timeout,"Timeout South Dakota, clock 00:05",2025-08-30T21:01:40.000Z,
401756853102997901,4017568539,401756853,9,1,Iowa State,Big 12,24,South Dakota,Iowa State,South Dakota,MVFC,7,2,"{'seconds': 20, 'minutes': 0}",-6.0,1.0,31,69,1,10,11,False,Pass Reception,Rocco Becht pass complete to Benjamin Brahmer for 11 yds to the ISU 42 for a 1ST down,2025-08-30T21:01:40.000Z,1.0455877930757342
401756853102998701,4017568539,401756853,9,2,Iowa State,Big 12,24,South Dakota,Iowa State,South Dakota,MVFC,7,2,"{'seconds': 12, 'minutes': 0}",-6.0,1.0,42,58,1,10,6,False,Pass Reception,Rocco Becht pass complete to Benjamin Brahmer for 6 yds to the ISU 48,2025-08-30T21:01:40.000Z,0.3957205453341055
401756853102999401,4017568539,401756853,9,4,Iowa State,Big 12,24,South Dakota,Iowa State,South Dakota,MVFC,7,2,"{'seconds': 5, 'minutes': 0}",-7.0,1.0,48,52,2,4,7,False,Pass Reception,Rocco Becht pass complete to Carson Hansen for 7 yds to the SDAK 45 for a 1ST down,2025-08-30T21:01:40.000Z,0.689468581638142
401756853103854501,40175685310,401756853,10,1,Iowa State,Big 12,27,South Dakota,Iowa State,South Dakota,MVFC,7,3,"{'seconds': 54, 'minutes': 14}",3.0,3.0,35,65,1,10,26,False,Kickoff,"Chase Smith kickoff for 65 yds , Tennel Bryant return for 26 yds to the SDAK 26",2025-08-30T22:08:11.000Z,
401756853103886001,40175685310,401756853,10,7,South Dakota,MVFC,7,Iowa State,Iowa State,South Dakota,Big 12,27,3,"{'seconds': 39, 'minutes': 11}",3.0,3.0,60,60,4,7,66,False,Punt,"Tyler Ebel punt for 59 yds, punt out-of-bounds at the SDAK 33 , Aiden Flora returns for 66 yds",2025-08-30T21:29:02.000Z,
401756853103855101,40175685310,401756853,10,2,South Dakota,MVFC,7,Iowa State,Iowa State,South Dakota,Big 12,27,3,"{'seconds': 48, 'minutes': 14}",3.0,3.0,74,74,1,10,-1,False,Rush,Charles Pierre Jr. run for a loss of 1 yard to the SDAK 25,2025-08-30T22:08:11.000Z,-0.8380668403826874
401756853103859701,40175685310,401756853,10,3,South Dakota,MVFC,7,Iowa State,Iowa State,South Dakota,Big 12,27,3,"{'seconds': 2, 'minutes': 14}",3.0,3.0,75,75,2,11,12,False,Pass Reception,Aidan Bouman pass complete to Zach Witte for 12 yds to the SDAK 37 for a 1ST down,2025-08-30T22:08:11.000Z,1.794332359265903
401756853103867201,40175685310,401756853,10,4,South Dakota,MVFC,7,Iowa State,Iowa State,South Dakota,Big 12,27,3,"{'seconds': 27, 'minutes': 13}",3.0,3.0,63,63,1,10,3,False,Pass Reception,Aidan Bouman pass complete to Charles Pierre Jr. for 3 yds to the SDAK 40,2025-08-30T22:08:11.000Z,-0.4199785122886155
401756853103875301,40175685310,401756853,10,5,South Dakota,MVFC,7,Iowa State,Iowa State,South Dakota,Big 12,27,3,"{'seconds': 46, 'minutes': 12}",3.0,3.0,60,60,2,7,0,False,Rush,Charles Pierre Jr. run for no gain to the SDAK 40,2025-08-30T22:08:11.000Z,-0.9294870713655641
401756853103879901,40175685310,401756853,10,6,South Dakota,MVFC,7,Iowa State,Iowa State,South Dakota,Big 12,27,3,"{'seconds': 0, 'minutes': 12}",3.0,3.0,60,60,3,7,0,False,Pass Incompletion,Aidan Bouman pass incomplete to Jack Martens,2025-08-30T22:08:11.000Z,-0.5321990300834347
401756853104908303,40175685317,401756853,17,1,Iowa State,Big 12,48,South Dakota,Iowa State,South Dakota,MVFC,7,4,"{'seconds': 16, 'minutes': 9}",-2.0,2.0,36,64,1,10,0,False,Timeout,"Timeout Iowa State, clock 09:16",2025-08-30T22:24:24.000Z,
401756853104914001,40175685317,401756853,17,3,Iowa State,Big 12,48,South Dakota,Iowa State,South Dakota,MVFC,7,4,"{'seconds': 59, 'minutes': 8}",-3.0,2.0,36,64,1,10,0,False,Timeout,"Timeout Iowa State, clock 08:59",2025-08-30T22:47:59.000Z,
401756853104909201,40175685317,401756853,17,2,Iowa State,Big 12,48,South Dakota,Iowa State,South Dakota,MVFC,7,4,"{'seconds': 7, 'minutes': 9}",-2.0,2.0,15,85,1,10,21,False,Rush,Dylan Lee run for 21 yds to the ISU 36 for a 1ST down,2025-08-30T22:47:59.000Z,1.4737689420998787
401756853104916101,40175685317,401756853,17,4,Iowa State,Big 12,48,South Dakota,Iowa State,South Dakota,MVFC,7,4,"{'seconds': 38, 'minutes': 8}",-3.0,2.0,36,64,1,10,4,False,Rush,Dylan Lee run for 4 yds to the ISU 40,2025-08-30T22:47:59.000Z,-0.1622709044233037
401756853104924601,40175685317,401756853,17,5,Iowa State,Big 12,48,South Dakota,Iowa State,South Dakota,MVFC,7,4,"{'seconds': 53, 'minutes': 7}",-3.0,2.0,40,60,2,6,8,False,Rush,Dylan Lee run for 8 yds to the ISU 48 for a 1ST down,2025-08-30T22:47:59.000Z,1.3014092234882038
401756853104928801,40175685317,401756853,17,6,Iowa State,Big 12,48,South Dakota,Iowa State,South Dakota,MVFC,7,4,"{'seconds': 11, 'minutes': 7}",-3.0,2.0,48,52,1,10,4,False,Rush,Dylan Lee run for 4 yds to the SDAK 48,2025-08-30T22:47:59.000Z,-0.1504912861657514
401756853104937301,40175685317,401756853,17,7,Iowa State,Big 12,48,South Dakota,Iowa State,South Dakota,MVFC,7,4,"{'seconds': 26, 'minutes': 6}",-3.0,2.0,52,48,2,6,9,False,Rush,Easton Miller run for 9 yds to the SDAK 39 for a 1ST down,2025-08-30T22:47:59.000Z,1.0181070199446314
401756853104945001,40175685317,401756853,17,8,Iowa State,Big 12,48,South Dakota,Iowa State,South Dakota,MVFC,7,4,"{'seconds': 49, 'minutes': 5}",-3.0,2.0,61,39,1,10,3,False,Rush,Easton Miller run for 3 yds to the SDAK 36,2025-08-30T22:47:59.000Z,-0.2585563392598456
401756853104949501,40175685317,401756853,17,9,Iowa State,Big 12,48,South Dakota,Iowa State,South Dakota,MVFC,7,4,"{'seconds': 4, 'minutes': 5}",-3.0,2.0,64,36,2,7,28,False,Rush,Dylan Lee run for 28 yds to the SDAK 8 for a 1ST down,2025-08-30T22:47:59.000Z,1.0793953254917046
401756853104957701,40175685317,401756853,17,10,Iowa State,Big 12,55,South Dakota,Iowa State,South Dakota,MVFC,7,4,"{'seconds': 22, 'minutes': 4}",-3.0,2.0,92,8,1,8,8,True,Rushing Touchdown,Dylan Lee run for 8 yds for a TD (Chase Smith KICK),2025-08-30T22:36:36.000Z,2.319599568699692
401756853104957703,40175685318,401756853,18,1,Iowa State,Big 12,55,South Dakota,Iowa State,South Dakota,MVFC,7,4,"{'seconds': 22, 'minutes': 4}",-3.0,2.0,35,65,1,10,0,False,Kickoff,Chase Smith kickoff for 62 yds,2025-08-30T22:36:36.000Z,
401756853104958801,40175685318,401756853,18,2,South Dakota,MVFC,7,Iowa State,Iowa State,South Dakota,Big 12,55,4,"{'seconds': 11, 'minutes': 4}",2.0,-3.0,75,75,1,10,2,False,Rush,Reid Watkins run for 2 yds to the SDAK 27,2025-08-30T22:47:59.000Z,-0.45260367932203766
401756853104966501,40175685318,401756853,18,3,South Dakota,MVFC,7,Iowa State,Iowa State,South Dakota,Big 12,55,4,"{'seconds': 34, 'minutes': 3}",2.0,-3.0,73,73,2,8,2,False,Rush,Reid Watkins run for 2 yds to the SDAK 29,2025-08-30T22:47:59.000Z,-0.3125898325279559
401756853104974701,40175685318,401756853,18,4,South Dakota,MVFC,7,Iowa State,Iowa State,South Dakota,Big 12,55,4,"{'seconds': 52, 'minutes': 2}",2.0,-3.0,71,71,3,6,0,False,Interception,Aidan Bouman pass intercepted,2025-08-30T22:47:59.000Z,-0.15705136842868495
401756853104979901,40175685319,401756853,19,3,Iowa State,Big 12,55,South Dakota,Iowa State,South Dakota,MVFC,7,4,"{'seconds': 0, 'minutes': 2}",-4.0,2.0,83,17,1,10,0,False,Timeout,"Timeout Iowa State, clock 02:00",2025-08-30T22:41:58.000Z,
401756853104999903,40175685319,401756853,19,8,Iowa State,Big 12,55,South Dakota,Iowa State,South Dakota,MVFC,7,4,"{'seconds': 0, 'minutes': 0}",-4.0,2.0,99,1,0,1,0,False,End of Game,End of 4th Quarter,2025-08-30T22:47:59.000Z,
401756853104975601,40175685319,401756853,19,1,Iowa State,Big 12,55,South Dakota,Iowa State,South Dakota,MVFC,7,4,"{'seconds': 43, 'minutes': 2}",-3.0,2.0,62,38,1,10,7,False,Rush,Easton Miller run for 7 yds to the SDAK 31,2025-08-30T22:47:59.000Z,0.423978038879877
401756853104979801,40175685319,401756853,19,2,Iowa State,Big 12,55,South Dakota,Iowa State,South Dakota,MVFC,7,4,"{'seconds': 1, 'minutes': 2}",-3.0,2.0,69,31,2,3,14,False,Rush,Major Cantrell run for 14 yds to the SDAK 17 for a 1ST down,2025-08-30T22:47:59.000Z,0.090711506920897
401756853104979902,40175685319,401756853,19,4,Iowa State,Big 12,55,South Dakota,Iowa State,South Dakota,MVFC,7,4,"{'seconds': 0, 'minutes': 2}",-4.0,2.0,83,17,1,10,-5,False,Penalty,"PENALTY ISU False Start (Eledge,Easton) 5 yards from USD17 to USD22. NO PLAY.",2025-08-30T22:41:58.000Z,
401756853104984601,40175685319,401756853,19,5,Iowa State,Big 12,55,South Dakota,Iowa State,South Dakota,MVFC,7,4,"{'seconds': 53, 'minutes': 1}",-4.0,2.0,78,22,1,15,4,False,Rush,Easton Miller run for 4 yds to the SDAK 18,2025-08-30T22:47:59.000Z,-0.040832613927231
401756853104989201,40175685319,401756853,19,6,Iowa State,Big 12,55,South Dakota,Iowa State,South Dakota,MVFC,7,4,"{'seconds': 7, 'minutes': 1}",-4.0,2.0,82,18,2,11,6,False,Penalty,"South Dakota Penalty, Face Mask (6 yards) (6 Yards) to the SDAK 6 for a 1ST down",2025-08-30T22:47:59.000Z,
401756853104999901,40175685319,401756853,19,7,Iowa State,Big 12,55,South Dakota,Iowa State,South Dakota,MVFC,7,4,"{'seconds': 0, 'minutes': 0}",-4.0,2.0,94,6,1,6,5,False,Rush,Major Cantrell run for 5 yds to the SDAK 1,2025-08-30T22:47:59.000Z,0.152137533592271
401756853103906002,40175685311,401756853,11,5,Iowa State,Big 12,27,South Dakota,Iowa State,South Dakota,MVFC,7,3,"{'seconds': 39, 'minutes': 9}",3.0,3.0,97,3,1,10,-15,False,Penalty,"Moore,Tyler pass attempt Successful PENALTY ISU Pass Interference (Eskildsen,Brett) 15 yards from USD03 to USD18. NO PLAY.",2025-08-30T21:34:48.000Z,
401756853103906004,40175685311,401756853,11,6,South Dakota,MVFC,7,Iowa State,Iowa State,South Dakota,Big 12,27,3,"{'seconds': 39, 'minutes': 9}",3.0,2.0,80,80,1,10,0,False,Timeout,"Timeout Iowa State, clock 09:39",2025-08-30T21:34:48.000Z,
401756853103887001,40175685311,401756853,11,1,Iowa State,Big 12,27,South Dakota,Iowa State,South Dakota,MVFC,7,3,"{'seconds': 29, 'minutes': 11}",3.0,3.0,67,33,1,10,15,False,Pass Reception,Rocco Becht pass complete to Benjamin Brahmer for 15 yds to the SDAK 18 for a 1ST down,2025-08-30T22:08:11.000Z,0.311282064431397
401756853103894701,40175685311,401756853,11,2,Iowa State,Big 12,27,South Dakota,Iowa State,South Dakota,MVFC,7,3,"{'seconds': 52, 'minutes': 10}",3.0,3.0,82,18,1,10,1,False,Rush,Carson Hansen run for 1 yd to the SDAK 17,2025-08-30T22:08:11.000Z,-0.27260880361605
401756853103897901,40175685311,401756853,11,3,Iowa State,Big 12,27,South Dakota,Iowa State,South Dakota,MVFC,7,3,"{'seconds': 20, 'minutes': 10}",3.0,3.0,83,17,2,9,1,False,Rush,Carson Hansen run for 1 yd to the SDAK 16,2025-08-30T22:08:11.000Z,-0.297771171518121
401756853103906001,40175685311,401756853,11,4,Iowa State,Big 12,34,South Dakota,Iowa State,South Dakota,MVFC,7,3,"{'seconds': 39, 'minutes': 9}",3.0,3.0,84,16,3,8,16,True,Passing Touchdown,Rocco Becht pass complete to Gabe Burkle for 16 yds for a TD (Kyle Konrardy KICK),2025-08-30T21:34:48.000Z,3.162172684204762
401756853103906601,40175685312,401756853,12,1,Iowa State,Big 12,34,South Dakota,Iowa State,South Dakota,MVFC,7,3,"{'seconds': 33, 'minutes': 9}",2.0,3.0,35,65,1,10,17,False,Kickoff,"Chase Smith kickoff for 62 yds , Tennel Bryant return for 17 yds to the SDAK 20",2025-08-30T22:08:11.000Z,
401756853103909501,40175685312,401756853,12,5,South Dakota,MVFC,7,Iowa State,Iowa State,South Dakota,Big 12,34,3,"{'seconds': 4, 'minutes': 9}",3.0,2.0,80,80,4,10,51,False,Punt,"Tyler Ebel punt for 55 yds, punt out-of-bounds at the SDAK 24 , Aiden Flora returns for 51 yds to the SDAK 24",2025-08-30T21:44:21.000Z,
401756853103907001,40175685312,401756853,12,2,South Dakota,MVFC,7,Iowa State,Iowa State,South Dakota,Big 12,34,3,"{'seconds': 29, 'minutes': 9}",3.0,2.0,80,80,1,10,0,False,Pass Incompletion,Aidan Bouman pass incomplete to Dallas Holmes,2025-08-30T22:08:11.000Z,-0.5586693796725282
401756853103907701,40175685312,401756853,12,3,South Dakota,MVFC,7,Iowa State,Iowa State,South Dakota,Big 12,34,3,"{'seconds': 22, 'minutes': 9}",3.0,2.0,80,80,2,10,0,False,Pass Incompletion,Aidan Bouman pass incomplete to Charles Pierre Jr.,2025-08-30T22:08:11.000Z,-0.2608138520764314
401756853103908001,40175685312,401756853,12,4,South Dakota,MVFC,7,Iowa State,Iowa State,South Dakota,Big 12,34,3,"{'seconds': 19, 'minutes': 9}",3.0,2.0,80,80,3,10,0,False,Pass Incompletion,Aidan Bouman pass incomplete to Jack Martens,2025-08-30T22:08:11.000Z,-0.11593841189942822
401756853103918203,40175685313,401756853,13,3,South Dakota,MVFC,7,Iowa State,Iowa State,South Dakota,Big 12,34,3,"{'seconds': 17, 'minutes': 8}",3.0,1.0,88,88,1,10,0,False,Timeout,"Timeout Iowa State, clock 08:17",2025-08-30T21:47:52.000Z,
401756853103914701,40175685313,401756853,13,1,Iowa State,Big 12,34,South Dakota,Iowa State,South Dakota,MVFC,7,3,"{'seconds': 52, 'minutes': 8}",2.0,3.0,76,24,1,10,13,False,Rush,Alex Manske run for 13 yds to the SDAK 11 for a 1ST down,2025-08-30T22:08:11.000Z,0.15969853523905
401756853103918201,40175685313,401756853,13,2,Iowa State,Big 12,41,South Dakota,Iowa State,South Dakota,MVFC,7,3,"{'seconds': 17, 'minutes': 8}",2.0,3.0,89,11,1,10,11,True,Rushing Touchdown,Xavier Townsend run for 11 yds for a TD (Chase Smith KICK),2025-08-30T21:47:52.000Z,2.521739413367925
401756853103918501,40175685314,401756853,14,1,Iowa State,Big 12,41,South Dakota,Iowa State,South Dakota,MVFC,7,3,"{'seconds': 14, 'minutes': 8}",1.0,3.0,35,65,1,10,4,False,Kickoff,"Chase Smith kickoff for 57 yds , Tennel Bryant return for 4 yds to the SDAK 12 Tennel Bryant fumbled, recovered by SDAK Mikey Munn",2025-08-30T22:08:11.000Z,
401756853103939501,40175685314,401756853,14,5,South Dakota,MVFC,7,Iowa State,Iowa State,South Dakota,Big 12,41,3,"{'seconds': 4, 'minutes': 6}",3.0,1.0,74,74,1,10,-10,False,Penalty,"South Dakota Penalty, Offensive Holding (-10 Yards) to the SDAK 20",2025-08-30T22:08:11.000Z,
401756853103954001,40175685314,401756853,14,8,South Dakota,MVFC,7,Iowa State,Iowa State,South Dakota,Big 12,41,3,"{'seconds': 59, 'minutes': 4}",3.0,1.0,78,78,3,14,-9,False,Penalty,"(05:07) Shotgun Bouman,Aidan pass complete short left to Martens,Jack caught at USD31, for 9 yards to the USD31, End Of Play PENALTY USD Illegal Touch-Pass (Martens,Jack). NO PLAY.",2025-08-30T22:08:11.000Z,
401756853103955701,40175685314,401756853,14,9,South Dakota,MVFC,7,Iowa State,Iowa State,South Dakota,Big 12,41,3,"{'seconds': 42, 'minutes': 4}",3.0,1.0,78,78,4,14,0,False,Punt,"Tyler Ebel punt for 42 yds, punt out-of-bounds at the ISU 36",2025-08-30T21:57:58.000Z,
401756853103924501,40175685314,401756853,14,2,South Dakota,MVFC,7,Iowa State,Iowa State,South Dakota,Big 12,41,3,"{'seconds': 54, 'minutes': 7}",3.0,1.0,88,88,1,10,3,False,Pass Reception,Aidan Bouman pass complete to Jesse Miller for 3 yds to the SDAK 15,2025-08-30T22:08:11.000Z,-0.16043022196263834
401756853103927901,40175685314,401756853,14,3,South Dakota,MVFC,7,Iowa State,Iowa State,South Dakota,Big 12,41,3,"{'seconds': 20, 'minutes': 7}",3.0,1.0,85,85,2,7,6,False,Rush,Charles Pierre Jr. run for 6 yds to the SDAK 21,2025-08-30T22:08:11.000Z,0.17595444117231462
401756853103935501,40175685314,401756853,14,4,South Dakota,MVFC,7,Iowa State,Iowa State,South Dakota,Big 12,41,3,"{'seconds': 44, 'minutes': 6}",3.0,1.0,79,79,3,1,5,False,Rush,L.J. Phillips Jr. run for 5 yds to the SDAK 26 for a 1ST down,2025-08-30T22:08:11.000Z,0.7089594599136744
401756853103945701,40175685314,401756853,14,6,South Dakota,MVFC,7,Iowa State,Iowa State,South Dakota,Big 12,41,3,"{'seconds': 42, 'minutes': 5}",3.0,1.0,80,80,1,16,2,False,Rush,L.J. Phillips Jr. run for 2 yds to the SDAK 22,2025-08-30T22:08:11.000Z,-0.19438734619536824
401756853103949101,40175685314,401756853,14,7,South Dakota,MVFC,7,Iowa State,Iowa State,South Dakota,Big 12,41,3,"{'seconds': 8, 'minutes': 5}",3.0,1.0,78,78,2,14,0,False,Pass Incompletion,Aidan Bouman pass incomplete to Tysen Boze,2025-08-30T22:08:11.000Z,-0.1888926945915781
401756853103955703,40175685315,401756853,15,1,Iowa State,Big 12,41,South Dakota,Iowa State,South Dakota,MVFC,7,3,"{'seconds': 42, 'minutes': 4}",0.0,3.0,32,68,2,14,0,False,Timeout,"Timeout Iowa State, clock 04:42",2025-08-30T21:57:58.000Z,
401756853103968001,40175685315,401756853,15,4,Iowa State,Big 12,41,South Dakota,Iowa State,South Dakota,MVFC,7,3,"{'seconds': 19, 'minutes': 3}",0.0,3.0,32,68,3,14,15,False,Penalty,"(03:22) No Huddle-Shotgun Manske,Alex pass incomplete short left to Townsend,Xavier thrown to ISU46 broken up by Walsh,Matt, 1ST DOWN, PENALTY USD Pass Interference (Walsh,Matt) 15 yards from ISU32 to ISU47, 1ST DOWN. NO PLAY.",2025-08-30T22:08:11.000Z,
401756853103999902,40175685315,401756853,15,11,Iowa State,Big 12,41,South Dakota,Iowa State,South Dakota,MVFC,7,3,"{'seconds': 0, 'minutes': 0}",0.0,2.0,59,41,0,9,10,False,End Period,End of 3rd Quarter,2025-08-30T22:08:11.000Z,
401756853103979401,40175685315,401756853,15,7,Iowa State,Big 12,41,South Dakota,Iowa State,South Dakota,MVFC,7,3,"{'seconds': 5, 'minutes': 2}",0.0,2.0,53,47,3,4,0,False,Timeout,"Timeout South Dakota, clock 02:05",2025-08-30T22:05:51.000Z,
401756853104894203,40175685315,401756853,15,20,South Dakota,MVFC,7,Iowa State,Iowa State,South Dakota,Big 12,41,4,"{'seconds': 57, 'minutes': 10}",2.0,-1.0,75,75,1,10,0,False,Timeout,"Timeout Iowa State, clock 10:57",2025-08-30T22:18:11.000Z,
401756853103956501,40175685315,401756853,15,2,Iowa State,Big 12,41,South Dakota,Iowa State,South Dakota,MVFC,7,3,"{'seconds': 34, 'minutes': 4}",0.0,3.0,36,64,1,10,-4,False,Rush,Dylan Lee run for a loss of 4 yards to the ISU 32,2025-08-30T22:08:11.000Z,-1.6009603080370196
401756853103965001,40175685315,401756853,15,3,Iowa State,Big 12,41,South Dakota,Iowa State,South Dakota,MVFC,7,3,"{'seconds': 49, 'minutes': 3}",0.0,3.0,32,68,2,14,0,False,Pass Reception,Alex Manske pass complete to Dylan Lee for no gain to the ISU 32,2025-08-30T22:08:11.000Z,-0.35845677461968073
401756853103968801,40175685315,401756853,15,5,Iowa State,Big 12,41,South Dakota,Iowa State,South Dakota,MVFC,7,3,"{'seconds': 11, 'minutes': 3}",0.0,3.0,47,53,1,10,2,False,Rush,Dylan Lee run for 2 yds to the ISU 49,2025-08-30T22:08:11.000Z,-0.6653184217084503
401756853103976801,40175685315,401756853,15,6,Iowa State,Big 12,41,South Dakota,Iowa State,South Dakota,MVFC,7,3,"{'seconds': 31, 'minutes': 2}",0.0,3.0,49,51,2,8,4,False,Rush,Alex Manske run for 4 yds to the SDAK 47,2025-08-30T22:08:11.000Z,-0.1667703911766624
401756853103985401,40175685315,401756853,15,8,Iowa State,Big 12,41,South Dakota,Iowa State,South Dakota,MVFC,7,3,"{'seconds': 45, 'minutes': 1}",0.0,2.0,53,47,3,4,5,False,Rush,Alex Manske run for 5 yds to the SDAK 42 for a 1ST down,2025-08-30T22:08:11.000Z,1.6324527748862965
401756853103988501,40175685315,401756853,15,9,Iowa State,Big 12,41,South Dakota,Iowa State,South Dakota,MVFC,7,3,"{'seconds': 14, 'minutes': 1}",0.0,2.0,58,42,1,10,1,False,Rush,Dylan Lee run for 1 yd to the SDAK 41,2025-08-30T22:08:11.000Z,-0.6970479149495327
401756853103999901,40175685315,401756853,15,10,Iowa State,Big 12,41,South Dakota,Iowa State,South Dakota,MVFC,7,3,"{'seconds': 0, 'minutes': 0}",0.0,2.0,59,41,2,9,10,False,Pass Reception,Alex Manske pass complete to Xavier Townsend for 10 yds to the SDAK 31 for a 1ST down,2025-08-30T22:08:11.000Z,1.1500372164487087
401756853104855301,40175685315,401756853,15,12,Iowa State,Big 12,41,South Dakota,Iowa State,South Dakota,MVFC,7,4,"{'seconds': 46, 'minutes': 14}",0.0,2.0,69,31,1,10,4,False,Rush,Dylan Lee run for 4 yds to the SDAK 27,2025-08-30T22:12:53.000Z,-0.05239887278951
401756853104858801,40175685315,401756853,15,13,Iowa State,Big 12,41,South Dakota,Iowa State,South Dakota,MVFC,7,4,"{'seconds': 11, 'minutes': 14}",0.0,2.0,73,27,2,6,0,False,Pass Incompletion,Alex Manske pass incomplete to Chase Sowell,2025-08-30T22:47:59.000Z,-0.6262844301156693
401756853104859801,40175685315,401756853,15,14,Iowa State,Big 12,41,South Dakota,Iowa State,South Dakota,MVFC,7,4,"{'seconds': 1, 'minutes': 14}",0.0,2.0,73,27,3,6,9,False,Pass Reception,Alex Manske pass complete to Carson Brown for 9 yds to the SDAK 18 for a 1ST down,2025-08-30T22:47:59.000Z,0.9288367639075363
401756853104867201,40175685315,401756853,15,15,Iowa State,Big 12,41,South Dakota,Iowa State,South Dakota,MVFC,7,4,"{'seconds': 27, 'minutes': 13}",0.0,2.0,82,18,1,10,-1,False,Rush,Dylan Lee run for a loss of 1 yard to the SDAK 19,2025-08-30T22:47:59.000Z,-0.4304253303592076
401756853104876401,40175685315,401756853,15,16,Iowa State,Big 12,41,South Dakota,Iowa State,South Dakota,MVFC,7,4,"{'seconds': 35, 'minutes': 12}",0.0,2.0,81,19,2,11,9,False,Pass Reception,Alex Manske pass complete to Tripp Walsh for 9 yds to the SDAK 10,2025-08-30T22:47:59.000Z,0.3818152072442406
401756853104879101,40175685315,401756853,15,17,Iowa State,Big 12,41,South Dakota,Iowa State,South Dakota,MVFC,7,4,"{'seconds': 8, 'minutes': 12}",0.0,2.0,90,10,3,2,3,False,Rush,Dylan Lee run for 3 yds to the SDAK 7 for a 1ST down,2025-08-30T22:47:59.000Z,0.443648201858347
401756853104886701,40175685315,401756853,15,18,Iowa State,Big 12,41,South Dakota,Iowa State,South Dakota,MVFC,7,4,"{'seconds': 32, 'minutes': 11}",0.0,2.0,93,7,1,7,3,False,Rush,Dylan Lee run for 3 yds to the SDAK 4,2025-08-30T22:47:59.000Z,-0.1371356101207495
401756853104894201,40175685315,401756853,15,19,Iowa State,Big 12,48,South Dakota,Iowa State,South Dakota,MVFC,7,4,"{'seconds': 57, 'minutes': 10}",0.0,2.0,96,4,2,4,4,True,Rushing Touchdown,Alex Manske run for 4 yds for a TD (Chase Smith KICK),2025-08-30T22:18:11.000Z,2.3338902404479605
